Datetime;Load Energy [kWh];SLP-Energy [kWh];PV-Energy [kWh];Energy Price [Cent/kWh];Monthly Average Price [Cent/kWh];Dynamic Electricity Price [Cent/kWh];Static Electricity Price [Cent/kWh];Dynamic Feed-in Price [Cent/kWh];Dynamic Feed-in Price U20 [Cent/kWh];Static Feed-in Price [Cent/kWh];Battery Charge [kWh];Battery Discharge[kWh];Battery SOC;Supply from Grid [kWh];Grid Feed-in [kWh]
2024-01-01 00:00:00;0.010688786;0.026824944;0.0;0.0;7.535;21.605;31.190669913427733;4.9130507;0.0;4.6240001;0.0;0.0;-0.0;0.010688786;0.0
2024-01-01 00:15:00;0.010547021;0.025477204;0.0;0.0;7.535;21.605;31.190669813427736;4.9130507;0.0;4.624000199999999;0.0;0.0;-0.0;0.010547021;0.0
2024-01-01 00:30:00;0.010416563;0.024506096;0.0;0.0;7.535;21.605;31.190669713427734;4.9130507;0.0;4.6240003;0.0;0.0;-0.0;0.010416563;0.0
2024-01-01 00:45:00;0.010481912;0.023623057;0.0;0.0;7.535;21.605;31.190669613427733;4.9130507;0.0;4.6240004;0.0;0.0;-0.0;0.010481912;0.0
2024-01-01 01:00:00;0.0102491025;0.022771303;0.0;-0.001;7.535;21.60381;31.190669513427736;4.912081;-0.00097000005;4.624000499999999;0.0;0.0;-0.0;0.0102491025;0.0
2024-01-01 01:15:00;0.010529302;0.022015736;0.0;-0.001;7.535;21.60381;31.190669413427734;4.912081;-0.00097000005;4.6240006;0.0;0.0;-0.0;0.010529302;0.0
2024-01-01 01:30:00;0.01051565;0.021283347;0.0;-0.001;7.535;21.60381;31.190669313427733;4.912081;-0.00097000005;4.6240007;0.0;0.0;-0.0;0.01051565;0.0
2024-01-01 01:45:00;0.010445696;0.020473313;0.0;-0.001;7.535;21.60381;31.190669213427736;4.912081;-0.00097000005;4.624000799999999;0.0;0.0;-0.0;0.010445696;0.0
2024-01-01 02:00:00;0.010474227;0.020231115;0.0;-0.003;7.535;21.60143;31.190669113427735;4.9101405;-0.00291;4.6240008999999995;0.0;0.0;-0.0;0.010474227;0.0
2024-01-01 02:15:00;0.01046546;0.019710794;0.0;-0.003;7.535;21.60143;31.190669013427733;4.9101405;-0.00291;4.624001;0.0;0.0;-0.0;0.01046546;0.0
2024-01-01 02:30:00;0.010520889;0.019327218;0.0;-0.003;7.535;21.60143;31.190668913427736;4.9101405;-0.00291;4.6240011;0.0;0.0;-0.0;0.010520889;0.0
2024-01-01 02:45:00;0.010580644;0.018962178;0.0;-0.003;7.535;21.60143;31.190668813427735;4.9101405;-0.00291;4.6240011999999995;0.0;0.0;-0.0;0.010580644;0.0
2024-01-01 03:00:00;0.010510332;0.018857885;0.0;-0.002;7.535;21.60262;31.190668713427733;4.911111;-0.0019400001;4.6240013;0.0;0.0;-0.0;0.010510332;0.0
2024-01-01 03:15:00;0.0106379315;0.018604098;0.0;-0.002;7.535;21.60262;31.190668613427736;4.911111;-0.0019400001;4.6240014;0.0;0.0;-0.0;0.0106379315;0.0
2024-01-01 03:30:00;0.010227952;0.01835147;0.0;-0.002;7.535;21.60262;31.190668513427735;4.911111;-0.0019400001;4.624001499999999;0.0;0.0;-0.0;0.010227952;0.0
2024-01-01 03:45:00;0.010392007;0.018116223;0.0;-0.002;7.535;21.60262;31.190668413427733;4.911111;-0.0019400001;4.6240016;0.0;0.0;-0.0;0.010392007;0.0
2024-01-01 04:00:00;0.010384217;0.018062916;0.0;-0.0050000004;7.535;21.59905;31.190668313427736;4.9082003;-0.00485;4.6240017;0.0;0.0;-0.0;0.010384217;0.0
2024-01-01 04:15:00;0.010527525;0.017857801;0.0;-0.0050000004;7.535;21.59905;31.190668213427735;4.9082003;-0.00485;4.624001799999999;0.0;0.0;-0.0;0.010527525;0.0
2024-01-01 04:30:00;0.010427289;0.017905314;0.0;-0.0050000004;7.535;21.59905;31.190668113427733;4.9082003;-0.00485;4.6240019;0.0;0.0;-0.0;0.010427289;0.0
2024-01-01 04:45:00;0.010356436;0.018206611;0.0;-0.0050000004;7.535;21.59905;31.190668013427736;4.9082003;-0.00485;4.624002;0.0;0.0;-0.0;0.010356436;0.0
2024-01-01 05:00:00;0.010037642;0.018233268;0.0;-0.002;7.535;21.60262;31.190667913427735;4.911111;-0.0019400001;4.624002099999999;0.0;0.0;-0.0;0.010037642;0.0
2024-01-01 05:15:00;0.010377848;0.017948192;0.0;-0.002;7.535;21.60262;31.190667813427734;4.911111;-0.0019400001;4.6240022;0.0;0.0;-0.0;0.010377848;0.0
2024-01-01 05:30:00;0.010783501;0.018061759;0.0;-0.002;7.535;21.60262;31.190667713427736;4.911111;-0.0019400001;4.6240023;0.0;0.0;-0.0;0.010783501;0.0
2024-01-01 05:45:00;0.010474829;0.018343357;0.0;-0.002;7.535;21.60262;31.190667613427735;4.911111;-0.0019400001;4.624002399999999;0.0;0.0;-0.0;0.010474829;0.0
2024-01-01 06:00:00;0.010762506;0.019096605;0.0;0.0;7.535;21.605;31.190667513427734;4.9130507;0.0;4.6240025;0.0;0.0;-0.0;0.010762506;0.0
2024-01-01 06:15:00;0.010376597;0.019811613;0.0;0.0;7.535;21.605;31.190667413427736;4.9130507;0.0;4.6240026;0.0;0.0;-0.0;0.010376597;0.0
2024-01-01 06:30:00;0.010600679;0.020540526;0.0;0.0;7.535;21.605;31.190667313427735;4.9130507;0.0;4.624002699999999;0.0;0.0;-0.0;0.010600679;0.0
2024-01-01 06:45:00;0.05579105;0.021227723;0.0;0.0;7.535;21.605;31.190667213427734;4.9130507;0.0;4.6240027999999995;0.0;0.0;-0.0;0.05579105;0.0
2024-01-01 07:00:00;0.03972691;0.022625288;0.0;0.004;7.535;21.60976;31.190667113427736;4.9169307;0.0038800002;4.6240029;0.0;0.0;-0.0;0.03972691;0.0
2024-01-01 07:15:00;0.0107116;0.023729667;0.0;0.004;7.535;21.60976;31.190667013427735;4.9169307;0.0038800002;4.624003;0.0;0.0;-0.0;0.0107116;0.0
2024-01-01 07:30:00;0.0106293;0.025270931;0.0;0.004;7.535;21.60976;31.190666913427734;4.9169307;0.0038800002;4.6240030999999995;0.0;0.0;-0.0;0.0106293;0.0
2024-01-01 07:45:00;0.010657598;0.027091479;0.0;0.004;7.535;21.60976;31.190666813427736;4.9169307;0.0038800002;4.6240032;0.0;0.0;-0.0;0.010657598;0.0
2024-01-01 08:00:00;0.010480499;0.028791506;0.0;0.006;7.535;21.61214;31.190666713427735;4.9188704;0.00582;4.6240033;0.0;0.0;-0.0;0.010480499;0.0
2024-01-01 08:15:00;0.01267007;0.030720977;0.0;0.006;7.535;21.61214;31.190666613427734;4.9188704;0.00582;4.624003399999999;0.0;0.0;-0.0;0.01267007;0.0
2024-01-01 08:30:00;0.054066036;0.032112755;0.0;0.006;7.535;21.61214;31.190666513427736;4.9188704;0.00582;4.6240035;0.0;0.0;-0.0;0.054066036;0.0
2024-01-01 08:45:00;0.06102799;0.03371891;0.0;0.006;7.535;21.61214;31.190666413427735;4.9188704;0.00582;4.6240036;0.0;0.0;-0.0;0.06102799;0.0
2024-01-01 09:00:00;0.05993731;0.035241634;0.0;0.054;7.535;21.66926;31.190666313427734;4.9654303;0.052380003;4.624003699999999;0.0;0.0;-0.0;0.05993731;0.0
2024-01-01 09:15:00;0.059571125;0.03688719;0.0;0.054;7.535;21.66926;31.190666213427733;4.9654303;0.052380003;4.6240038;0.0;0.0;-0.0;0.059571125;0.0
2024-01-01 09:30:00;0.0586294;0.03830562;0.0;0.054;7.535;21.66926;31.190666113427735;4.9654303;0.052380003;4.6240039;0.0;0.0;-0.0;0.0586294;0.0
2024-01-01 09:45:00;0.053060465;0.03956065;0.0;0.054;7.535;21.66926;31.190666013427734;4.9654303;0.052380003;4.624003999999999;0.0;0.0;-0.0;0.053060465;0.0
2024-01-01 10:00:00;0.058135472;0.040872462;0.0;0.224;7.535;21.87156;31.190665913427733;5.1303306;0.21728;4.6240041;0.0;0.0;-0.0;0.058135472;0.0
2024-01-01 10:15:00;0.06869374;0.042194705;0.0;0.224;7.535;21.87156;31.190665813427735;5.1303306;0.21728;4.6240042;0.0;0.0;-0.0;0.06869374;0.0
2024-01-01 10:30:00;0.067897156;0.043467112;0.0;0.224;7.535;21.87156;31.190665713427734;5.1303306;0.21728;4.624004299999999;0.0;0.0;-0.0;0.067897156;0.0
2024-01-01 10:45:00;0.06786748;0.04477661;0.0;0.224;7.535;21.87156;31.190665613427733;5.1303306;0.21728;4.6240044;0.0;0.0;-0.0;0.06786748;0.0
2024-01-01 11:00:00;0.041041322;0.046619173;0.0;0.19600001;7.535;21.838242;31.190665513427735;5.1031704;0.19012001;4.6240045;0.0;0.0;-0.0;0.041041322;0.0
2024-01-01 11:15:00;0.009851547;0.0486205;0.0;0.19600001;7.535;21.838242;31.190665413427734;5.1031704;0.19012001;4.624004599999999;0.0;0.0;-0.0;0.009851547;0.0
2024-01-01 11:30:00;0.011659781;0.049948536;0.0;0.19600001;7.535;21.838242;31.190665313427733;5.1031704;0.19012001;4.6240046999999995;0.0;0.0;-0.0;0.011659781;0.0
2024-01-01 11:45:00;0.0247538;0.050139748;0.0;0.19600001;7.535;21.838242;31.190665213427735;5.1031704;0.19012001;4.6240048;0.0;0.0;-0.0;0.0247538;0.0
2024-01-01 12:00:00;0.024851382;0.049148932;0.0;0.103999995;7.535;21.72876;31.190665113427734;5.013931;0.10088;4.6240049;0.0;0.0;-0.0;0.024851382;0.0
2024-01-01 12:15:00;0.025336314;0.048241556;0.0;0.103999995;7.535;21.72876;31.190665013427733;5.013931;0.10088;4.6240049999999995;0.0;0.0;-0.0;0.025336314;0.0
2024-01-01 12:30:00;0.026777018;0.047430366;0.0;0.103999995;7.535;21.72876;31.190664913427735;5.013931;0.10088;4.6240051;0.0;0.0;-0.0;0.026777018;0.0
2024-01-01 12:45:00;0.033904776;0.04662497;0.0;0.103999995;7.535;21.72876;31.190664813427734;5.013931;0.10088;4.6240052;0.0;0.0;-0.0;0.033904776;0.0
2024-01-01 13:00:00;0.035713263;0.045525223;0.0;0.36600003;7.535;22.04054;31.190664713427733;5.2680707;0.35502002;4.624005299999999;0.0;0.0;-0.0;0.035713263;0.0
2024-01-01 13:15:00;0.03606133;0.044562224;0.0;0.36600003;7.535;22.04054;31.190664613427735;5.2680707;0.35502002;4.6240054;0.0;0.0;-0.0;0.03606133;0.0
2024-01-01 13:30:00;0.035880312;0.043938767;0.0;0.36600003;7.535;22.04054;31.190664513427734;5.2680707;0.35502002;4.6240055;0.0;0.0;-0.0;0.035880312;0.0
2024-01-01 13:45:00;0.03489315;0.043173928;0.0;0.36600003;7.535;22.04054;31.190664413427733;5.2680707;0.35502002;4.624005599999999;0.0;0.0;-0.0;0.03489315;0.0
2024-01-01 14:00:00;0.03601181;0.0424369;0.0;4.306;7.535;26.729141;31.190664313427735;9.08987;4.1768203;4.6240057;0.0;0.0;-0.0;0.03601181;0.0
2024-01-01 14:15:00;0.036202975;0.042005815;0.0;4.306;7.535;26.729141;31.190664213427734;9.08987;4.1768203;4.6240058;0.0;0.0;-0.0;0.036202975;0.0
2024-01-01 14:30:00;0.036627624;0.041689444;0.0;4.306;7.535;26.729141;31.190664113427733;9.08987;4.1768203;4.624005899999999;0.0;0.0;-0.0;0.036627624;0.0
2024-01-01 14:45:00;0.011826314;0.04141944;0.0;4.306;7.535;26.729141;31.190664013427735;9.08987;4.1768203;4.624006;0.0;0.0;-0.0;0.011826314;0.0
2024-01-01 15:00:00;0.010364734;0.04132557;0.0;4.993;7.535;27.546669;31.190663913427734;9.756261;4.84321;4.6240061;0.0;0.0;-0.0;0.010364734;0.0
2024-01-01 15:15:00;0.03528209;0.041179553;0.0;4.993;7.535;27.546669;31.190663813427733;9.756261;4.84321;4.624006199999999;0.0;0.0;-0.0;0.03528209;0.0
2024-01-01 15:30:00;0.042088363;0.041072946;0.0;4.993;7.535;27.546669;31.190663713427735;9.756261;4.84321;4.6240063;0.0;0.0;-0.0;0.042088363;0.0
2024-01-01 15:45:00;0.043021098;0.041150585;0.0;4.993;7.535;27.546669;31.190663613427734;9.756261;4.84321;4.6240064;0.0;0.0;-0.0;0.043021098;0.0
2024-01-01 16:00:00;0.042064834;0.04168481;0.0;5.8;7.535;28.507;31.190663513427733;10.539051;5.6260004;4.624006499999999;0.0;0.0;-0.0;0.042064834;0.0
2024-01-01 16:15:00;0.04292581;0.042414885;0.0;5.8;7.535;28.507;31.190663413427735;10.539051;5.6260004;4.6240065999999995;0.0;0.0;-0.0;0.04292581;0.0
2024-01-01 16:30:00;0.043780137;0.04373944;0.0;5.8;7.535;28.507;31.190663313427734;10.539051;5.6260004;4.6240067;0.0;0.0;-0.0;0.043780137;0.0
2024-01-01 16:45:00;0.041120663;0.045403544;0.0;5.8;7.535;28.507;31.190663213427733;10.539051;5.6260004;4.6240068;0.0;0.0;-0.0;0.041120663;0.0
2024-01-01 17:00:00;0.043130625;0.04756943;0.0;5.425;7.535;28.060753;31.190663113427735;10.175301;5.26225;4.6240068999999995;0.0;0.0;-0.0;0.043130625;0.0
2024-01-01 17:15:00;0.010637375;0.049534827;0.0;5.425;7.535;28.060753;31.190663013427734;10.175301;5.26225;4.624007;0.0;0.0;-0.0;0.010637375;0.0
2024-01-01 17:30:00;0.010668376;0.05078522;0.0;5.425;7.535;28.060753;31.190662913427733;10.175301;5.26225;4.6240071;0.0;0.0;-0.0;0.010668376;0.0
2024-01-01 17:45:00;0.010447015;0.05188381;0.0;5.425;7.535;28.060753;31.190662813427736;10.175301;5.26225;4.624007199999999;0.0;0.0;-0.0;0.010447015;0.0
2024-01-01 18:00:00;0.010380368;0.052640535;0.0;4.801;7.535;27.318192;31.190662713427734;9.570021;4.65697;4.6240073;0.0;0.0;-0.0;0.010380368;0.0
2024-01-01 18:15:00;0.010633746;0.052620836;0.0;4.801;7.535;27.318192;31.190662613427733;9.570021;4.65697;4.6240074;0.0;0.0;-0.0;0.010633746;0.0
2024-01-01 18:30:00;0.0107684415;0.052143387;0.0;4.801;7.535;27.318192;31.190662513427736;9.570021;4.65697;4.624007499999999;0.0;0.0;-0.0;0.0107684415;0.0
2024-01-01 18:45:00;0.010703447;0.05158714;0.0;4.801;7.535;27.318192;31.190662413427734;9.570021;4.65697;4.6240076;0.0;0.0;-0.0;0.010703447;0.0
2024-01-01 19:00:00;0.010459751;0.050882563;0.0;4.295;7.535;26.71605;31.190662313427733;9.079201;4.16615;4.6240077;0.0;0.0;-0.0;0.010459751;0.0
2024-01-01 19:15:00;0.010673406;0.049863935;0.0;4.295;7.535;26.71605;31.190662213427736;9.079201;4.16615;4.624007799999999;0.0;0.0;-0.0;0.010673406;0.0
2024-01-01 19:30:00;0.010337004;0.04879201;0.0;4.295;7.535;26.71605;31.190662113427734;9.079201;4.16615;4.6240079;0.0;0.0;-0.0;0.010337004;0.0
2024-01-01 19:45:00;0.06444291;0.04784175;0.0;4.295;7.535;26.71605;31.190662013427733;9.079201;4.16615;4.624008;0.0;0.0;-0.0;0.06444291;0.0
2024-01-01 20:00:00;0.07140112;0.046731584;0.0;4.709;7.535;27.20871;31.190661913427736;9.480781;4.56773;4.624008099999999;0.0;0.0;-0.0;0.07140112;0.0
2024-01-01 20:15:00;0.07255691;0.044940006;0.0;4.709;7.535;27.20871;31.190661813427734;9.480781;4.56773;4.6240082;0.0;0.0;-0.0;0.07255691;0.0
2024-01-01 20:30:00;0.07248391;0.043012846;0.0;4.709;7.535;27.20871;31.190661713427733;9.480781;4.56773;4.6240083;0.0;0.0;-0.0;0.07248391;0.0
2024-01-01 20:45:00;0.061668187;0.041563135;0.0;4.709;7.535;27.20871;31.190661613427736;9.480781;4.56773;4.624008399999999;0.0;0.0;-0.0;0.061668187;0.0
2024-01-01 21:00:00;0.010531094;0.040469185;0.0;3.555;7.535;25.83545;31.190661513427735;8.361401;3.44835;4.6240084999999995;0.0;0.0;-0.0;0.010531094;0.0
2024-01-01 21:15:00;0.010271303;0.039136514;0.0;3.555;7.535;25.83545;31.190661413427733;8.361401;3.44835;4.6240086;0.0;0.0;-0.0;0.010271303;0.0
2024-01-01 21:30:00;0.010504633;0.037919722;0.0;3.555;7.535;25.83545;31.190661313427736;8.361401;3.44835;4.6240087;0.0;0.0;-0.0;0.010504633;0.0
2024-01-01 21:45:00;0.010365638;0.03767869;0.0;3.555;7.535;25.83545;31.190661213427735;8.361401;3.44835;4.6240087999999995;0.0;0.0;-0.0;0.010365638;0.0
2024-01-01 22:00:00;0.010865678;0.03702741;0.0;3.059;7.535;25.24521;31.190661113427733;7.8802805;2.96723;4.6240089;0.0;0.0;-0.0;0.010865678;0.0
2024-01-01 22:15:00;0.0106423255;0.03501798;0.0;3.059;7.535;25.24521;31.190661013427736;7.8802805;2.96723;4.624009;0.0;0.0;-0.0;0.0106423255;0.0
2024-01-01 22:30:00;0.010555558;0.033286665;0.0;3.059;7.535;25.24521;31.190660913427735;7.8802805;2.96723;4.624009099999999;0.0;0.0;-0.0;0.010555558;0.0
2024-01-01 22:45:00;0.010186907;0.03162488;0.0;3.059;7.535;25.24521;31.190660813427733;7.8802805;2.96723;4.6240092;0.0;0.0;-0.0;0.010186907;0.0
2024-01-01 23:00:00;0.010425927;0.03006739;0.0;2.007;7.535;23.993332;31.190660713427736;6.8598404;1.94679;4.6240093;0.0;0.0;-0.0;0.010425927;0.0
2024-01-01 23:15:00;0.010605081;0.028374322;0.0;2.007;7.535;23.993332;31.190660613427735;6.8598404;1.94679;4.624009399999999;0.0;0.0;-0.0;0.010605081;0.0
2024-01-01 23:30:00;0.010154475;0.026761208;0.0;2.007;7.535;23.993332;31.190660513427733;6.8598404;1.94679;4.6240095;0.0;0.0;-0.0;0.010154475;0.0
2024-01-01 23:45:00;0.010447921;0.025112167;0.0;2.007;7.535;23.993332;31.190660413427736;6.8598404;1.94679;4.6240096;0.0;0.0;-0.0;0.010447921;0.0
2024-01-02 00:00:00;0.010274019;0.023358434;0.0;3.1030002;7.535;25.29757;31.190660313427735;7.922961;3.00991;4.624009699999999;0.0;0.0;-0.0;0.010274019;0.0
2024-01-02 00:15:00;0.010427079;0.021952936;0.0;3.1030002;7.535;25.29757;31.190660213427734;7.922961;3.00991;4.6240098;0.0;0.0;-0.0;0.010427079;0.0
2024-01-02 00:30:00;0.010490406;0.020843392;0.0;3.1030002;7.535;25.29757;31.190660113427736;7.922961;3.00991;4.6240099;0.0;0.0;-0.0;0.010490406;0.0
2024-01-02 00:45:00;0.010544764;0.01996481;0.0;3.1030002;7.535;25.29757;31.190660013427735;7.922961;3.00991;4.624009999999999;0.0;0.0;-0.0;0.010544764;0.0
2024-01-02 01:00:00;0.010692956;0.019280052;0.0;1.839;7.535;23.793411;31.190659913427734;6.6968803;1.7838299;4.6240101;0.0;0.0;-0.0;0.010692956;0.0
2024-01-02 01:15:00;0.010674211;0.018659124;0.0;1.839;7.535;23.793411;31.190659813427736;6.6968803;1.7838299;4.6240102;0.0;0.0;-0.0;0.010674211;0.0
2024-01-02 01:30:00;0.01030412;0.018332994;0.0;1.839;7.535;23.793411;31.190659713427735;6.6968803;1.7838299;4.624010299999999;0.0;0.0;-0.0;0.01030412;0.0
2024-01-02 01:45:00;0.010564058;0.017757332;0.0;1.839;7.535;23.793411;31.190659613427734;6.6968803;1.7838299;4.6240103999999995;0.0;0.0;-0.0;0.010564058;0.0
2024-01-02 02:00:00;0.010435218;0.017742243;0.0;1.108;7.535;22.92352;31.190659513427736;5.98781;1.0747601;4.6240105;0.0;0.0;-0.0;0.010435218;0.0
2024-01-02 02:15:00;0.010432539;0.017575115;0.0;1.108;7.535;22.92352;31.190659413427735;5.98781;1.0747601;4.6240106;0.0;0.0;-0.0;0.010432539;0.0
2024-01-02 02:30:00;0.010703928;0.017438164;0.0;1.108;7.535;22.92352;31.190659313427734;5.98781;1.0747601;4.6240106999999995;0.0;0.0;-0.0;0.010703928;0.0
2024-01-02 02:45:00;0.010375548;0.017332548;0.0;1.108;7.535;22.92352;31.190659213427736;5.98781;1.0747601;4.6240108;0.0;0.0;-0.0;0.010375548;0.0
2024-01-02 03:00:00;0.010660194;0.017430041;0.0;1.378;7.535;23.24482;31.190659113427735;6.2497106;1.33666;4.6240109;0.0;0.0;-0.0;0.010660194;0.0
2024-01-02 03:15:00;0.010390524;0.01733719;0.0;1.378;7.535;23.24482;31.190659013427734;6.2497106;1.33666;4.624010999999999;0.0;0.0;-0.0;0.010390524;0.0
2024-01-02 03:30:00;0.0106880665;0.017342992;0.0;1.378;7.535;23.24482;31.190658913427736;6.2497106;1.33666;4.6240111;0.0;0.0;-0.0;0.0106880665;0.0
2024-01-02 03:45:00;0.010440312;0.0173604;0.0;1.378;7.535;23.24482;31.190658813427735;6.2497106;1.33666;4.6240112;0.0;0.0;-0.0;0.010440312;0.0
2024-01-02 04:00:00;0.010464971;0.01765984;0.0;4.763;7.535;27.272972;31.190658713427734;9.533161;4.62011;4.624011299999999;0.0;0.0;-0.0;0.010464971;0.0
2024-01-02 04:15:00;0.01039808;0.017836252;0.0;4.763;7.535;27.272972;31.190658613427733;9.533161;4.62011;4.6240114;0.0;0.0;-0.0;0.01039808;0.0
2024-01-02 04:30:00;0.0104271285;0.018191399;0.0;4.763;7.535;27.272972;31.190658513427735;9.533161;4.62011;4.6240115;0.0;0.0;-0.0;0.0104271285;0.0
2024-01-02 04:45:00;0.010584782;0.018826254;0.0;4.763;7.535;27.272972;31.190658413427734;9.533161;4.62011;4.624011599999999;0.0;0.0;-0.0;0.010584782;0.0
2024-01-02 05:00:00;0.01079006;0.019521458;0.0;5.81;7.535;28.518902;31.190658313427733;10.54875;5.6356997;4.6240117;0.0;0.0;-0.0;0.01079006;0.0
2024-01-02 05:15:00;0.010813167;0.019916065;0.0;5.81;7.535;28.518902;31.190658213427735;10.54875;5.6356997;4.6240118;0.0;0.0;-0.0;0.010813167;0.0
2024-01-02 05:30:00;0.010430027;0.020936243;0.0;5.81;7.535;28.518902;31.190658113427734;10.54875;5.6356997;4.624011899999999;0.0;0.0;-0.0;0.010430027;0.0
2024-01-02 05:45:00;0.010350729;0.022154883;0.0;5.81;7.535;28.518902;31.190658013427733;10.54875;5.6356997;4.624012;0.0;0.0;-0.0;0.010350729;0.0
2024-01-02 06:00:00;0.010712117;0.02433915;0.0;6.567;7.535;29.419731;31.190657913427735;11.28304;6.36999;4.6240121;0.0;0.0;-0.0;0.010712117;0.0
2024-01-02 06:15:00;0.010524996;0.026240233;0.0;6.567;7.535;29.419731;31.190657813427734;11.28304;6.36999;4.624012199999999;0.0;0.0;-0.0;0.010524996;0.0
2024-01-02 06:30:00;0.0104706865;0.027641084;0.0;6.567;7.535;29.419731;31.190657713427733;11.28304;6.36999;4.6240122999999995;0.0;0.0;-0.0;0.0104706865;0.0
2024-01-02 06:45:00;0.010334657;0.028519666;0.0;6.567;7.535;29.419731;31.190657613427735;11.28304;6.36999;4.6240124;0.0;0.0;-0.0;0.010334657;0.0
2024-01-02 07:00:00;0.010626626;0.029063996;0.0;6.4730005;7.535;29.307873;31.190657513427734;11.191861;6.2788105;4.6240125;0.0;0.0;-0.0;0.010626626;0.0
2024-01-02 07:15:00;0.010450195;0.029294956;0.0;6.4730005;7.535;29.307873;31.190657413427733;11.191861;6.2788105;4.6240125999999995;0.0;0.0;-0.0;0.010450195;0.0
2024-01-02 07:30:00;0.010726599;0.029105775;0.0;6.4730005;7.535;29.307873;31.190657313427735;11.191861;6.2788105;4.6240127;0.0;0.0;-0.0;0.010726599;0.0
2024-01-02 07:45:00;0.01057327;0.028585825;0.0;6.4730005;7.535;29.307873;31.190657213427734;11.191861;6.2788105;4.6240128;0.0;0.0;-0.0;0.01057327;0.0
2024-01-02 08:00:00;0.010746092;0.027826782;0.0;6.8980002;7.535;29.813622;31.190657113427733;11.604112;6.69106;4.624012899999999;0.0;0.0;-0.0;0.010746092;0.0
2024-01-02 08:15:00;0.010352601;0.027678225;0.0;6.8980002;7.535;29.813622;31.190657013427735;11.604112;6.69106;4.624013;0.0;0.0;-0.0;0.010352601;0.0
2024-01-02 08:30:00;0.010323726;0.026970252;0.0;6.8980002;7.535;29.813622;31.190656913427734;11.604112;6.69106;4.6240131;0.0;0.0;-0.0;0.010323726;0.0
2024-01-02 08:45:00;0.010442074;0.026629034;0.0;6.8980002;7.535;29.813622;31.190656813427733;11.604112;6.69106;4.624013199999999;0.0;0.0;-0.0;0.010442074;0.0
2024-01-02 09:00:00;0.010567287;0.026314508;0.0;7.354;7.535;30.356262;31.190656713427735;12.046431;7.13338;4.6240133;0.0;0.0;-0.0;0.010567287;0.0
2024-01-02 09:15:00;0.010750829;0.026423607;0.0;7.354;7.535;30.356262;31.190656613427734;12.046431;7.13338;4.6240134;0.0;0.0;-0.0;0.010750829;0.0
2024-01-02 09:30:00;0.010359073;0.026324954;0.0;7.354;7.535;30.356262;31.190656513427733;12.046431;7.13338;4.624013499999999;0.0;0.0;-0.0;0.010359073;0.0
2024-01-02 09:45:00;0.010366446;0.026297098;0.0;7.354;7.535;30.356262;31.190656413427735;12.046431;7.13338;4.6240136;0.0;0.0;-0.0;0.010366446;0.0
2024-01-02 10:00:00;0.010535419;0.026181038;0.0;7.8160005;7.535;30.90604;31.190656313427734;12.494571;7.5815206;4.6240137;0.0;0.0;-0.0;0.010535419;0.0
2024-01-02 10:15:00;0.010368461;0.026334237;0.0;7.8160005;7.535;30.90604;31.190656213427733;12.494571;7.5815206;4.624013799999999;0.0;0.0;-0.0;0.010368461;0.0
2024-01-02 10:30:00;0.010815585;0.026652247;0.0;7.8160005;7.535;30.90604;31.190656113427735;12.494571;7.5815206;4.6240139;0.0;0.0;-0.0;0.010815585;0.0
2024-01-02 10:45:00;0.010460529;0.027181484;0.0;7.8160005;7.535;30.90604;31.190656013427734;12.494571;7.5815206;4.624014;0.0;0.0;-0.0;0.010460529;0.0
2024-01-02 11:00:00;0.010491296;0.027925434;0.0;7.8870006;7.535;30.990532;31.190655913427733;12.563441;7.6503906;4.624014099999999;0.0;0.0;-0.0;0.010491296;0.0
2024-01-02 11:15:00;0.010360489;0.028856244;0.0;7.8870006;7.535;30.990532;31.190655813427735;12.563441;7.6503906;4.6240141999999995;0.0;0.0;-0.0;0.010360489;0.0
2024-01-02 11:30:00;0.010573539;0.029683758;0.0;7.8870006;7.535;30.990532;31.190655713427734;12.563441;7.6503906;4.6240143;0.0;0.0;-0.0;0.010573539;0.0
2024-01-02 11:45:00;0.010504195;0.030173536;0.0;7.8870006;7.535;30.990532;31.190655613427733;12.563441;7.6503906;4.6240144;0.0;0.0;-0.0;0.010504195;0.0
2024-01-02 12:00:00;0.010354128;0.030377802;0.0;7.924;7.535;31.034561;31.190655513427735;12.59933;7.68628;4.6240144999999995;0.0;0.0;-0.0;0.010354128;0.0
2024-01-02 12:15:00;0.045621358;0.030441634;0.0;7.924;7.535;31.034561;31.190655413427734;12.59933;7.68628;4.6240146;0.0;0.0;-0.0;0.045621358;0.0
2024-01-02 12:30:00;0.05999929;0.030539129;0.0;7.924;7.535;31.034561;31.190655313427733;12.59933;7.68628;4.6240147;0.0;0.0;-0.0;0.05999929;0.0
2024-01-02 12:45:00;0.059142996;0.030471813;0.0;7.924;7.535;31.034561;31.190655213427736;12.59933;7.68628;4.624014799999999;0.0;0.0;-0.0;0.059142996;0.0
2024-01-02 13:00:00;0.058676478;0.030336022;0.0;7.996;7.535;31.12024;31.190655113427734;12.66917;7.7561197;4.6240149;0.0;0.0;-0.0;0.058676478;0.0
2024-01-02 13:15:00;0.060143456;0.030182824;0.0;7.996;7.535;31.12024;31.190655013427733;12.66917;7.7561197;4.624015;0.0;0.0;-0.0;0.060143456;0.0
