Datetime;Load Energy [kWh];SLP-Energy [kWh];PV-Energy [kWh];Energy Price [Cent/kWh];Monthly Average Price [Cent/kWh];Dynamic Electricity Price [Cent/kWh];Static Electricity Price [Cent/kWh];Static Timevariant Electricity Price [Cent/kWh];Dynamic Timevariant Electricity Price [Cent/kWh];Dynamic Feed-in Price [Cent/kWh];Dynamic Feed-in Price U20 [Cent/kWh];Static Feed-in Price [Cent/kWh];Battery Charge [kWh];Battery Discharge[kWh];Battery SOC;Supply from Grid [kWh];Grid Feed-in [kWh]
2024-01-01 00:00:00;0.054280035;0.19263718;0.0;0.0;7.535;21.605;32.11249532236328;21.42249532236328;10.915;4.9130507;0.0;4.6240001;0.0;0.0;-0.0;0.054280035;0.0
2024-01-01 00:15:00;0.033995353;0.1876617;0.0;0.0;7.535;21.605;32.11249522236328;21.422495222363278;10.915;4.9130507;0.0;4.624000199999999;0.0;0.0;-0.0;0.033995353;0.0
2024-01-01 00:30:00;0.056050107;0.1854343;0.0;0.0;7.535;21.605;32.11249512236328;21.422495122363276;10.915;4.9130507;0.0;4.6240003;0.0;0.0;-0.0;0.056050107;0.0
2024-01-01 00:45:00;0.032567777;0.18943919;0.0;0.0;7.535;21.605;32.112495022363284;21.422495022363282;10.915;4.9130507;0.0;4.6240004;0.0;0.0;-0.0;0.032567777;0.0
2024-01-01 01:00:00;0.053052746;0.18540083;0.0;-0.001;7.535;21.60381;32.11249492236328;21.42249492236328;10.91381;4.912081;-0.00097000005;4.624000499999999;0.0;0.0;-0.0;0.053052746;0.0
2024-01-01 01:15:00;0.03359614;0.1844749;0.0;-0.001;7.535;21.60381;32.11249482236328;21.42249482236328;10.91381;4.912081;-0.00097000005;4.6240006;0.0;0.0;-0.0;0.03359614;0.0
2024-01-01 01:30:00;0.046730943;0.17533092;0.0;-0.001;7.535;21.60381;32.11249472236328;21.42249472236328;10.91381;4.912081;-0.00097000005;4.6240007;0.0;0.0;-0.0;0.046730943;0.0
2024-01-01 01:45:00;0.049060926;0.1744868;0.0;-0.001;7.535;21.60381;32.11249462236328;21.422494622363278;10.91381;4.912081;-0.00097000005;4.624000799999999;0.0;0.0;-0.0;0.049060926;0.0
2024-01-01 02:00:00;0.035183165;0.17891191;0.0;-0.003;7.535;21.60143;32.11249452236328;21.422494522363277;10.911431;4.9101405;-0.00291;4.6240008999999995;0.0;0.0;-0.0;0.035183165;0.0
2024-01-01 02:15:00;0.056141462;0.17202881;0.0;-0.003;7.535;21.60143;32.112494422363284;21.422494422363282;10.911431;4.9101405;-0.00291;4.624001;0.0;0.0;-0.0;0.056141462;0.0
2024-01-01 02:30:00;0.0337928;0.17195073;0.0;-0.003;7.535;21.60143;32.11249432236328;21.42249432236328;10.911431;4.9101405;-0.00291;4.6240011;0.0;0.0;-0.0;0.0337928;0.0
2024-01-01 02:45:00;0.05209345;0.17128138;0.0;-0.003;7.535;21.60143;32.11249422236328;21.42249422236328;10.911431;4.9101405;-0.00291;4.6240011999999995;0.0;0.0;-0.0;0.05209345;0.0
2024-01-01 03:00:00;0.04210534;0.17295846;0.0;-0.002;7.535;21.60262;32.11249412236328;21.42249412236328;10.91262;4.911111;-0.0019400001;4.6240013;0.0;0.0;-0.0;0.04210534;0.0
2024-01-01 03:15:00;0.03736552;0.17505945;0.0;-0.002;7.535;21.60262;32.11249402236328;21.422494022363278;10.91262;4.911111;-0.0019400001;4.6240014;0.0;0.0;-0.0;0.03736552;0.0
2024-01-01 03:30:00;0.05154498;0.17356831;0.0;-0.002;7.535;21.60262;32.11249392236328;21.422493922363277;10.91262;4.911111;-0.0019400001;4.624001499999999;0.0;0.0;-0.0;0.05154498;0.0
