Datetime;Load Energy [kWh];SLP-Energy [kWh];PV-Energy [kWh];Energy Price [Cent/kWh];Monthly Average Price [Cent/kWh];Dynamic Electricity Price [Cent/kWh];Static Electricity Price [Cent/kWh];Static Timevariant Electricity Price [Cent/kWh];Dynamic Timevariant Electricity Price [Cent/kWh];Dynamic Feed-in Price [Cent/kWh];Dynamic Feed-in Price U20 [Cent/kWh];Static Feed-in Price [Cent/kWh];Battery Charge [kWh];Battery Discharge[kWh];Battery SOC;Supply from Grid [kWh];Grid Feed-in [kWh]
2024-01-01 02:30:00;0.029895611;0.040571105;0.0;-0.003;7.535;21.60143;31.190668913427736;20.500668913427734;10.911431;4.9101405;-0.00291;-99.9999989;0.0;0.0;-0.0;0.029895611;0.0
2024-01-01 02:45:00;0.029943127;0.039804827;0.0;-0.003;7.535;21.60143;31.190668813427735;20.500668813427733;10.911431;4.9101405;-0.00291;-99.9999988;0.0;0.0;-0.0;0.029943127;0.0
2024-01-01 03:00:00;0.029471688;0.0395859;0.0;-0.002;7.535;21.60262;31.190668713427733;20.500668713427732;10.91262;4.911111;-0.0019400001;-99.9999987;0.0;0.0;-0.0;0.029471688;0.0
2024-01-01 03:15:00;0.030040503;0.039053153;0.0;-0.002;7.535;21.60262;31.190668613427736;20.500668613427734;10.91262;4.911111;-0.0019400001;-99.9999986;0.0;0.0;-0.0;0.030040503;0.0
2024-01-01 03:30:00;0.028327756;0.038522847;0.0;-0.002;7.535;21.60262;31.190668513427735;20.500668513427733;10.91262;4.911111;-0.0019400001;-99.9999985;0.0;0.0;-0.0;0.028327756;0.0
2024-01-01 03:45:00;0.029919626;0.038029026;0.0;-0.002;7.535;21.60262;31.190668413427733;20.500668413427732;10.91262;4.911111;-0.0019400001;-99.9999984;0.0;0.0;0.0;0.029919626;0.0
2024-01-01 04:00:00;0.028913854;0.037917126;0.0;-0.0050000004;7.535;21.59905;31.190668313427736;20.500668313427735;10.909051;4.9082003;-0.00485;-99.9999983;3.0;0.0;0.25;3.0289137;0.0
2024-01-01 04:15:00;0.044621896;0.037486553;0.0;-0.0050000004;7.535;21.59905;31.190668213427735;20.500668213427733;10.909051;4.9082003;-0.00485;-99.9999982;0.0;0.0;0.25;0.044621896;0.0
2024-01-01 04:30:00;0.04528123;0.037586287;0.0;-0.0050000004;7.535;21.59905;31.190668113427733;20.500668113427732;10.909051;4.9082003;-0.00485;-99.9999981;0.0;0.0;0.25;0.04528123;0.0
2024-01-01 04:45:00;0.045299392;0.03821877;0.0;-0.0050000004;7.535;21.59905;31.190668013427736;20.500668013427735;10.909051;4.9082003;-0.00485;-99.999998;0.6518226;0.0;0.30431855;0.69712204;0.0
2024-01-01 05:00:00;0.046044804;0.03827472;0.0;-0.002;7.535;21.60262;31.190667913427735;20.500667913427733;10.91262;4.911111;-0.0019400001;-99.9999979;0.0;0.0;0.30431855;0.046044804;0.0
2024-01-01 05:15:00;0.045489836;0.037676297;0.0;-0.002;7.535;21.60262;31.190667813427734;20.500667813427732;10.91262;4.911111;-0.0019400001;-99.9999978;0.0;0.0;0.30431855;0.045489836;0.0
2024-01-01 05:30:00;0.045378476;0.037914693;0.0;-0.002;7.535;21.60262;31.190667713427736;20.500667713427735;10.91262;4.911111;-0.0019400001;-99.9999977;0.0;0.0;0.30431855;0.045378476;0.0
2024-01-01 05:45:00;0.04515056;0.03850582;0.0;-0.002;7.535;21.60262;31.190667613427735;20.500667613427733;10.91262;4.911111;-0.0019400001;-99.9999976;0.0;0.0;0.30431855;0.04515056;0.0
2024-01-01 06:00:00;0.04608733;0.040087014;0.0;0.0;7.535;21.605;31.190667513427734;31.190667513427734;21.605;4.9130507;0.0;-99.9999975;0.0;0.048007634;0.3003179;0.0;0.0
2024-01-01 06:15:00;0.045729823;0.041587938;0.0;0.0;7.535;21.605;31.190667413427736;31.190667413427736;21.605;4.9130507;0.0;-99.9999974;0.0;0.04763523;0.2963483;0.0;0.0
2024-01-01 06:30:00;0.050896555;0.04311805;0.0;0.0;7.535;21.605;31.190667313427735;31.190667313427735;21.605;4.9130507;0.0;-99.9999973;0.0;0.053017244;0.2919302;0.0;0.0
2024-01-01 06:45:00;0.06358234;0.04456059;0.0;0.0;7.535;21.605;31.190667213427734;31.190667213427734;21.605;4.9130507;0.0;-99.9999972;0.0;0.0662316;0.2864109;0.0;0.0
2024-01-01 07:00:00;0.04518027;0.047494315;0.0;0.004;7.535;21.60976;31.190667113427736;31.190667113427736;21.60976;4.9169307;0.0038800002;-99.9999971;0.0;0.04706278;0.282489;0.0;0.0
2024-01-01 07:15:00;0.045664925;0.0498126;0.0;0.004;7.535;21.60976;31.190667013427735;31.190667013427735;21.60976;4.9169307;0.0038800002;-99.999997;0.0;0.047567632;0.27852505;0.0;0.0
2024-01-01 07:30:00;0.045857087;0.05304797;0.0;0.004;7.535;21.60976;31.190666913427734;31.190666913427734;21.60976;4.9169307;0.0038800002;-99.9999969;0.0;0.0477678;0.2745444;0.0;0.0
2024-01-01 07:45:00;0.044832736;0.05686961;0.0;0.004;7.535;21.60976;31.190666813427736;31.190666813427736;21.60976;4.9169307;0.0038800002;-99.9999968;0.0;0.04670077;0.27065265;0.0;0.0
2024-01-01 08:00:00;0.06655015;0.060438253;0.0;0.006;7.535;21.61214;31.190666713427735;31.190666713427735;21.61214;4.9188704;0.00582;-99.9999967;0.0;0.06932307;0.26487574;0.0;0.0
2024-01-01 08:15:00;0.030717608;0.06448854;0.0;0.006;7.535;21.61214;31.190666613427734;31.190666613427734;21.61214;4.9188704;0.00582;-99.9999966;0.0;0.03199751;0.26220927;0.0;0.0
2024-01-01 08:30:00;0.028896518;0.06741012;0.0;0.006;7.535;21.61214;31.190666513427736;31.190666513427736;21.61214;4.9188704;0.00582;-99.9999965;0.0;0.03010054;0.2597009;0.0;0.0
2024-01-01 08:45:00;0.029049326;0.070781715;0.0;0.006;7.535;21.61214;31.190666413427735;31.190666413427735;21.61214;4.9188704;0.00582;-99.9999964;0.0;0.030259714;0.25717926;0.0;0.0
2024-01-01 09:00:00;0.030219633;0.07397816;0.0;0.054;7.535;21.66926;31.190666313427734;31.190666313427734;21.66926;4.9654303;0.052380003;-99.9999963;0.0;0.031478785;0.25455603;0.0;0.0
2024-01-01 09:15:00;0.02906474;0.07743247;0.0;0.054;7.535;21.66926;31.190666213427733;31.190666213427733;21.66926;4.9654303;0.052380003;-99.9999962;0.0;0.03027577;0.25203305;0.0;0.0
2024-01-01 09:30:00;0.02923784;0.080409996;0.0;0.054;7.535;21.66926;31.190666113427735;31.190666113427735;21.66926;4.9654303;0.052380003;-99.9999961;0.0;0.030456083;0.24949504;0.0;0.0
2024-01-01 09:45:00;0.02993167;0.08304451;0.0;0.054;7.535;21.66926;31.190666013427734;31.190666013427734;21.66926;4.9654303;0.052380003;-99.999996;0.0;0.031178823;0.2468968;0.0;0.0
2024-01-01 10:00:00;0.0286069;0.085798234;0.0;0.224;7.535;21.87156;31.190665913427733;31.190665913427733;21.87156;5.1303306;0.21728;-99.9999959;0.0;0.029798854;0.24441357;0.0;0.0
2024-01-01 10:15:00;0.02875879;0.08857384;0.0;0.224;7.535;21.87156;31.190665813427735;31.190665813427735;21.87156;5.1303306;0.21728;-99.9999958;0.0;0.029957073;0.24191715;0.0;0.0
2024-01-01 10:30:00;0.02980776;0.09124484;0.0;0.224;7.535;21.87156;31.190665713427734;31.190665713427734;21.87156;5.1303306;0.21728;-99.9999957;0.0;0.031049749;0.23932967;0.0;0.0
2024-01-01 10:45:00;0.037404563;0.0939937;0.0;0.224;7.535;21.87156;31.190665613427733;31.190665613427733;21.87156;5.1303306;0.21728;-99.9999956;0.0;0.038963087;0.23608273;0.0;0.0
2024-01-01 11:00:00;0.06072507;0.09786156;0.0;0.19600001;7.535;21.838242;31.190665513427735;31.190665513427735;21.838242;5.1031704;0.19012001;-99.9999955;0.0;0.06325528;0.23081146;0.0;0.0
2024-01-01 11:15:00;0.0583617;0.10206267;0.0;0.19600001;7.535;21.838242;31.190665413427734;31.190665413427734;21.838242;5.1031704;0.19012001;-99.9999954;0.0;0.06079344;0.22574535;0.0;0.0
2024-01-01 11:30:00;0.061061025;0.10485044;0.0;0.19600001;7.535;21.838242;31.190665313427733;31.190665313427733;21.838242;5.1031704;0.19012001;-99.9999953;0.0;0.063605234;0.2204449;0.0;0.0
2024-01-01 11:45:00;0.056480564;0.105251834;0.0;0.19600001;7.535;21.838242;31.190665213427735;31.190665213427735;21.838242;5.1031704;0.19012001;-99.9999952;0.0;0.05883392;0.21554208;0.0;0.0
2024-01-01 12:00:00;0.037383784;0.10317195;0.0;0.103999995;7.535;21.72876;31.190665113427734;31.190665113427734;21.72876;5.013931;0.10088;-99.9999951;0.0;0.038941443;0.20905185;0.0;0.0
2024-01-01 12:15:00;0.040695272;0.1012672;0.0;0.103999995;7.535;21.72876;31.190665013427733;31.190665013427733;21.72876;5.013931;0.10088;-99.999995;0.0;0.04239091;0.20551927;0.0;0.0
2024-01-01 12:30:00;0.03982153;0.09956438;0.0;0.103999995;7.535;21.72876;31.190664913427735;31.190664913427735;21.72876;5.013931;0.10088;-99.9999949;0.0;0.04148076;0.20206253;0.0;0.0
2024-01-01 12:45:00;0.0405566;0.09787372;0.0;0.103999995;7.535;21.72876;31.190664813427734;31.190664813427734;21.72876;5.013931;0.10088;-99.9999948;0.0;0.0033050154;0.20178711;0.037383784;0.0
2024-01-01 13:00:00;0.041249163;0.09556516;0.0;0.36600003;7.535;22.04054;31.190664713427733;31.190664713427733;22.04054;5.2680707;0.35502002;-99.9999947;0.0;0.04296788;0.19820647;0.0;0.0
2024-01-01 13:15:00;0.04180749;0.09354367;0.0;0.36600003;7.535;22.04054;31.190664613427735;31.190664613427735;22.04054;5.2680707;0.35502002;-99.9999946;0.0;0.04354947;0.19457734;0.0;0.0
2024-01-01 13:30:00;0.0656398;0.092234924;0.0;0.36600003;7.535;22.04054;31.190664513427734;31.190664513427734;22.04054;5.2680707;0.35502002;-99.9999945;0.0;0.06837479;0.18887945;0.0;0.0
2024-01-01 13:45:00;0.064597875;0.0906294;0.0;0.36600003;7.535;22.04054;31.190664413427733;31.190664413427733;22.04054;5.2680707;0.35502002;-99.9999944;0.0;0.06728946;0.18327199;0.0;0.0
2024-01-01 14:00:00;0.06612219;0.089082256;0.0;4.306;7.535;26.729141;31.190664313427735;31.190664313427735;26.729141;9.08987;4.1768203;-99.9999943;0.0;0.06887728;0.17753221;0.0;0.0
2024-01-01 14:15:00;0.066540755;0.08817733;0.0;4.306;7.535;26.729141;31.190664213427734;31.190664213427734;26.729141;9.08987;4.1768203;-99.9999942;0.0;0.06931329;0.1717561;0.0;0.0
2024-01-01 14:30:00;0.067166984;0.08751322;0.0;4.306;7.535;26.729141;31.190664113427733;31.190664113427733;26.729141;9.08987;4.1768203;-99.9999941;0.0;0.06996561;0.16592564;0.0;0.0
2024-01-01 14:45:00;0.06445814;0.08694643;0.0;4.306;7.535;26.729141;31.190664013427735;31.190664013427735;26.729141;9.08987;4.1768203;-99.999994;0.0;0.067143895;0.16033031;0.0;0.0
2024-01-01 15:00:00;0.06692415;0.08674938;0.0;4.993;7.535;27.546669;31.190663913427734;37.06066391342773;33.416668;9.756261;4.84321;-99.9999939;0.0;0.069712654;0.15452093;0.0;0.0
2024-01-01 15:15:00;0.053101167;0.08644287;0.0;4.993;7.535;27.546669;31.190663813427733;37.06066381342773;33.416668;9.756261;4.84321;-99.9999938;0.0;0.055313714;0.14991145;0.0;0.0
2024-01-01 15:30:00;0.04587047;0.08621907;0.0;4.993;7.535;27.546669;31.190663713427735;37.060663713427736;33.416668;9.756261;4.84321;-99.9999937;0.0;0.047781743;0.14592963;0.0;0.0
2024-01-01 15:45:00;0.044614173;0.086382054;0.0;4.993;7.535;27.546669;31.190663613427734;37.060663613427735;33.416668;9.756261;4.84321;-99.9999936;0.0;0.046473097;0.14205688;0.0;0.0
2024-01-01 16:00:00;0.044367656;0.087503485;0.0;5.8;7.535;28.507;31.190663513427733;37.060663513427734;34.377;10.539051;5.6260004;-99.9999935;0.0;0.04621631;0.13820551;0.0;0.0
2024-01-01 16:15:00;0.045123924;0.08903604;0.0;5.8;7.535;28.507;31.190663413427735;37.06066341342773;34.377;10.539051;5.6260004;-99.9999934;0.0;0.04700409;0.13428852;0.0;0.0
2024-01-01 16:30:00;0.044756137;0.09181651;0.0;5.8;7.535;28.507;31.190663313427734;37.06066331342773;34.377;10.539051;5.6260004;-99.9999933;0.0;0.046620976;0.13040343;0.0;0.0
2024-01-01 16:45:00;0.045173503;0.09530975;0.0;5.8;7.535;28.507;31.190663213427733;37.06066321342773;34.377;10.539051;5.6260004;-99.9999932;0.0;0.047055732;0.12648211;0.0;0.0
2024-01-01 17:00:00;0.046006102;0.0998563;0.0;5.425;7.535;28.060753;31.190663113427735;37.06066311342774;33.93075;10.175301;5.26225;-99.9999931;0.0;0.047923025;0.122488536;0.0;0.0
2024-01-01 17:15:00;0.045518804;0.103982;0.0;5.425;7.535;28.060753;31.190663013427734;37.060663013427735;33.93075;10.175301;5.26225;-99.999993;0.0;0.04741542;0.11853725;0.0;0.0
2024-01-01 17:30:00;0.04508607;0.10660679;0.0;5.425;7.535;28.060753;31.190662913427733;37.060662913427734;33.93075;10.175301;5.26225;-99.9999929;0.0;0.046964657;0.11462353;0.0;0.0
2024-01-01 17:45:00;0.051940065;0.10891291;0.0;5.425;7.535;28.060753;31.190662813427736;37.06066281342773;33.93075;10.175301;5.26225;-99.9999928;0.0;0.054104235;0.11011484;0.0;0.0
2024-01-01 18:00:00;0.063859604;0.11050141;0.0;4.801;7.535;27.318192;31.190662713427734;37.06066271342773;33.18819;9.570021;4.65697;-99.9999927;0.0;0.06652042;0.10457148;0.0;0.0
2024-01-01 18:15:00;0.06434137;0.11046005;0.0;4.801;7.535;27.318192;31.190662613427733;37.06066261342773;33.18819;9.570021;4.65697;-99.9999926;0.0;0.06702226;0.09898628;0.0;0.0
2024-01-01 18:30:00;0.06497863;0.10945782;0.0;4.801;7.535;27.318192;31.190662513427736;37.06066251342774;33.18819;9.570021;4.65697;-99.9999925;0.0;0.06768607;0.09334578;0.0;0.0
2024-01-01 18:45:00;0.063388325;0.10829015;0.0;4.801;7.535;27.318192;31.190662413427734;37.060662413427735;33.18819;9.570021;4.65697;-99.9999924;0.0;0.066029504;0.08784332;0.0;0.0
2024-01-01 19:00:00;0.06425151;0.10681113;0.0;4.295;7.535;26.71605;31.190662313427733;37.060662313427734;32.58605;9.079201;4.16615;-99.9999923;0.0;0.066928655;0.082265936;0.0;0.0
2024-01-01 19:15:00;0.06451982;0.104672864;0.0;4.295;7.535;26.71605;31.190662213427736;37.06066221342773;32.58605;9.079201;4.16615;-99.9999922;0.0;0.06720815;0.07666525;0.0;0.0
2024-01-01 19:30:00;0.06469831;0.1024227;0.0;4.295;7.535;26.71605;31.190662113427734;37.06066211342773;32.58605;9.079201;4.16615;-99.9999921;0.0;0.06739407;0.07104908;0.0;0.0
2024-01-01 19:45:00;0.045923106;0.10042796;0.0;4.295;7.535;26.71605;31.190662013427733;37.06066201342773;32.58605;9.079201;4.16615;-99.999992;0.0;0.04783657;0.0670627;0.0;0.0
2024-01-01 20:00:00;0.046077475;0.09809752;0.0;4.709;7.535;27.20871;31.190661913427736;31.190661913427736;27.20871;9.480781;4.56773;-99.9999919;0.0;0.04799737;0.06306292;0.0;0.0
2024-01-01 20:15:00;0.044799395;0.0943367;0.0;4.709;7.535;27.20871;31.190661813427734;31.190661813427734;27.20871;9.480781;4.56773;-99.9999918;0.0;0.046666037;0.059174083;0.0;0.0
2024-01-01 20:30:00;0.05795165;0.09029126;0.0;4.709;7.535;27.20871;31.190661713427733;31.190661713427733;27.20871;9.480781;4.56773;-99.9999917;0.0;0.060366303;0.05414356;0.0;0.0
2024-01-01 20:45:00;0.06527296;0.08724807;0.0;4.709;7.535;27.20871;31.190661613427736;31.190661613427736;27.20871;9.480781;4.56773;-99.9999916;0.0;0.067992665;0.048477504;0.0;0.0
2024-01-01 21:00:00;0.06459665;0.084951684;0.0;3.555;7.535;25.83545;31.190661513427735;31.190661513427735;25.83545;8.361401;3.44835;-99.9999915;0.0;0.06728818;0.042870156;0.0;0.0
2024-01-01 21:15:00;0.06123513;0.08215418;0.0;3.555;7.535;25.83545;31.190661413427733;31.190661413427733;25.83545;8.361401;3.44835;-99.9999914;0.0;0.063786596;0.037554607;0.0;0.0
2024-01-01 21:30:00;0.04598119;0.07959994;0.0;3.555;7.535;25.83545;31.190661313427736;31.190661313427736;25.83545;8.361401;3.44835;-99.9999913;0.0;0.047897074;0.03356318;0.0;0.0
2024-01-01 21:45:00;0.044629287;0.079093955;0.0;3.555;7.535;25.83545;31.190661213427735;31.190661213427735;25.83545;8.361401;3.44835;-99.9999912;0.0;0.04648884;0.029689113;0.0;0.0
2024-01-01 22:00:00;0.045657437;0.07772682;0.0;3.059;7.535;25.24521;31.190661113427733;31.190661113427733;25.24521;7.8802805;2.96723;-99.9999911;0.0;0.04755983;0.025725793;0.0;0.0
2024-01-01 22:15:00;0.04563981;0.07350867;0.0;3.059;7.535;25.24521;31.190661013427736;31.190661013427736;25.24521;7.8802805;2.96723;-99.999991;0.0;0.04754147;0.021764005;0.0;0.0
2024-01-01 22:30:00;0.045316584;0.06987435;0.0;3.059;7.535;25.24521;31.190660913427735;31.190660913427735;25.24521;7.8802805;2.96723;-99.9999909;0.0;0.047204774;0.017830273;0.0;0.0
2024-01-01 22:45:00;0.04556109;0.06638598;0.0;3.059;7.535;25.24521;31.190660813427733;31.190660813427733;25.24521;7.8802805;2.96723;-99.9999908;0.0;0.04745947;0.013875318;0.0;0.0
2024-01-01 23:00:00;0.046811294;0.06311656;0.0;2.007;7.535;23.993332;31.190660713427736;31.190660713427736;23.993332;6.8598404;1.94679;-99.9999907;0.0;0.048761763;0.009811837;0.0;0.0
2024-01-01 23:15:00;0.044703953;0.059562508;0.0;2.007;7.535;23.993332;31.190660613427735;31.190660613427735;23.993332;6.8598404;1.94679;-99.9999906;0.0;0.046566617;0.0059312857;0.0;0.0
2024-01-01 23:30:00;0.038488105;0.056176312;0.0;2.007;7.535;23.993332;31.190660513427733;31.190660513427733;23.993332;6.8598404;1.94679;-99.9999905;0.0;0.040091775;0.0025903042;0.0;0.0
2024-01-01 23:45:00;0.029840305;0.052714698;0.0;2.007;7.535;23.993332;31.190660413427736;31.190660413427736;23.993332;6.8598404;1.94679;-99.9999904;0.0;0.03108365;0.0;0.0;0.0
2024-01-02 00:00:00;0.029783681;0.049033318;0.0;3.1030002;7.535;25.29757;31.190660313427735;20.500660313427733;14.60757;7.922961;3.00991;-99.9999903;0.0;0.0;-0.0;0.029783681;0.0
2024-01-02 00:15:00;0.02903955;0.04608294;0.0;3.1030002;7.535;25.29757;31.190660213427734;20.500660213427732;14.60757;7.922961;3.00991;-99.9999902;0.0;0.0;-0.0;0.02903955;0.0
2024-01-02 00:30:00;0.028380074;0.043753814;0.0;3.1030002;7.535;25.29757;31.190660113427736;20.500660113427735;14.60757;7.922961;3.00991;-99.9999901;0.0;0.0;-0.0;0.028380074;0.0
2024-01-02 00:45:00;0.029717006;0.041909527;0.0;3.1030002;7.535;25.29757;31.190660013427735;20.500660013427733;14.60757;7.922961;3.00991;-99.99999;0.0;0.0;-0.0;0.029717006;0.0
2024-01-02 01:00:00;0.028378978;0.040472098;0.0;1.839;7.535;23.793411;31.190659913427734;20.500659913427732;13.103412;6.6968803;1.7838299;-99.9999899;0.0;0.0;-0.0;0.028378978;0.0
2024-01-02 01:15:00;0.02907703;0.039168667;0.0;1.839;7.535;23.793411;31.190659813427736;20.500659813427735;13.103412;6.6968803;1.7838299;-99.9999898;0.0;0.0;-0.0;0.02907703;0.0
2024-01-02 01:30:00;0.029860938;0.038484063;0.0;1.839;7.535;23.793411;31.190659713427735;20.500659713427734;13.103412;6.6968803;1.7838299;-99.9999897;0.0;0.0;-0.0;0.029860938;0.0
2024-01-02 01:45:00;0.029436015;0.03727565;0.0;1.839;7.535;23.793411;31.190659613427734;20.500659613427732;13.103412;6.6968803;1.7838299;-99.9999896;0.0;0.0;-0.0;0.029436015;0.0
2024-01-02 02:00:00;0.030600267;0.037243977;0.0;1.108;7.535;22.92352;31.190659513427736;20.500659513427735;12.23352;5.98781;1.0747601;-99.9999895;0.0;0.0;-0.0;0.030600267;0.0
2024-01-02 02:15:00;0.028219149;0.036893148;0.0;1.108;7.535;22.92352;31.190659413427735;20.500659413427734;12.23352;5.98781;1.0747601;-99.9999894;3.0;0.0;0.25;3.0282192;0.0
2024-01-02 02:30:00;0.03006259;0.036605664;0.0;1.108;7.535;22.92352;31.190659313427734;20.500659313427732;12.23352;5.98781;1.0747601;-99.9999893;0.0;0.0;0.25;0.03006259;0.0
2024-01-02 02:45:00;0.028563686;0.03638396;0.0;1.108;7.535;22.92352;31.190659213427736;20.500659213427735;12.23352;5.98781;1.0747601;-99.9999892;0.5669407;0.0;0.29724506;0.5955044;0.0
2024-01-02 03:00:00;0.02838887;0.03658861;0.0;1.378;7.535;23.24482;31.190659113427735;20.500659113427734;12.55482;6.2497106;1.33666;-99.9999891;0.0;0.0;0.29724506;0.02838887;0.0
2024-01-02 03:15:00;0.029523887;0.036393702;0.0;1.378;7.535;23.24482;31.190659013427734;20.500659013427732;12.55482;6.2497106;1.33666;-99.999989;0.0;0.0;0.29724506;0.029523887;0.0
2024-01-02 03:30:00;0.028568346;0.036405884;0.0;1.378;7.535;23.24482;31.190658913427736;20.500658913427735;12.55482;6.2497106;1.33666;-99.9999889;0.0;0.0;0.29724506;0.028568346;0.0
2024-01-02 03:45:00;0.029345185;0.03644243;0.0;1.378;7.535;23.24482;31.190658813427735;20.500658813427734;12.55482;6.2497106;1.33666;-99.9999888;0.0;0.0;0.29724506;0.029345185;0.0
2024-01-02 04:00:00;0.029774532;0.037071;0.0;4.763;7.535;27.272972;31.190658713427734;20.500658713427732;16.582973;9.533161;4.62011;-99.9999887;0.0;0.0;0.29724506;0.029774532;0.0
2024-01-02 04:15:00;0.029307334;0.03744132;0.0;4.763;7.535;27.272972;31.190658613427733;20.50065861342773;16.582973;9.533161;4.62011;-99.9999886;0.0;0.0;0.29724506;0.029307334;0.0
2024-01-02 04:30:00;0.028006721;0.038186833;0.0;4.763;7.535;27.272972;31.190658513427735;20.500658513427734;16.582973;9.533161;4.62011;-99.9999885;0.0;0.0;0.29724506;0.028006721;0.0
2024-01-02 04:45:00;0.030187793;0.039519496;0.0;4.763;7.535;27.272972;31.190658413427734;20.500658413427733;16.582973;9.533161;4.62011;-99.9999884;0.0;0.0;0.29724506;0.030187793;0.0
2024-01-02 05:00:00;0.029607762;0.040978853;0.0;5.81;7.535;28.518902;31.190658313427733;20.50065831342773;17.828903;10.54875;5.6356997;-99.9999883;0.0;0.0;0.29724506;0.029607762;0.0
2024-01-02 05:15:00;0.029778171;0.0418072;0.0;5.81;7.535;28.518902;31.190658213427735;20.500658213427734;17.828903;10.54875;5.6356997;-99.9999882;0.0;0.0;0.29724506;0.029778171;0.0
2024-01-02 05:30:00;0.037369132;0.04394872;0.0;5.81;7.535;28.518902;31.190658113427734;20.500658113427733;17.828903;10.54875;5.6356997;-99.9999881;0.0;0.0;0.29724506;0.037369132;0.0
2024-01-02 05:45:00;0.06761345;0.046506856;0.0;5.81;7.535;28.518902;31.190658013427733;20.50065801342773;17.828903;10.54875;5.6356997;-99.999988;0.0;0.0;0.29724506;0.06761345;0.0
2024-01-02 06:00:00;0.067447774;0.051092006;0.0;6.567;7.535;29.419731;31.190657913427735;31.190657913427735;29.419731;11.28304;6.36999;-99.9999879;0.0;0.070258096;0.2913902;0.0;0.0
2024-01-02 06:15:00;0.067528374;0.055082686;0.0;6.567;7.535;29.419731;31.190657813427734;31.190657813427734;29.419731;11.28304;6.36999;-99.9999878;0.0;0.07034206;0.2855284;0.0;0.0
2024-01-02 06:30:00;0.06840561;0.058023326;0.0;6.567;7.535;29.419731;31.190657713427733;31.190657713427733;29.419731;11.28304;6.36999;-99.9999877;0.0;0.07125585;0.2795904;0.0;0.0
2024-01-02 06:45:00;0.06584693;0.059867613;0.0;6.567;7.535;29.419731;31.190657613427735;31.190657613427735;29.419731;11.28304;6.36999;-99.9999876;0.0;0.06859055;0.27387452;0.0;0.0
2024-01-02 07:00:00;0.06356122;0.06101025;0.0;6.4730005;7.535;29.307873;31.190657513427734;31.190657513427734;29.307873;11.191861;6.2788105;-99.9999875;0.0;0.06620961;0.26835704;0.0;0.0
2024-01-02 07:15:00;0.046486944;0.061495084;0.0;6.4730005;7.535;29.307873;31.190657413427733;31.190657413427733;29.307873;11.191861;6.2788105;-99.9999874;0.0;0.0484239;0.2643217;0.0;0.0
2024-01-02 07:30:00;0.046817705;0.06109796;0.0;6.4730005;7.535;29.307873;31.190657313427735;31.190657313427735;29.307873;11.191861;6.2788105;-99.9999873;0.0;0.048768442;0.2602577;0.0;0.0
2024-01-02 07:45:00;0.045144185;0.060006484;0.0;6.4730005;7.535;29.307873;31.190657213427734;31.190657213427734;29.307873;11.191861;6.2788105;-99.9999872;0.0;0.047025193;0.25633892;0.0;0.0
