Datetime;Load Energy [kWh];SLP-Energy [kWh];PV-Energy [kWh];Energy Price [Cent/kWh];Monthly Average Price [Cent/kWh];Dynamic Electricity Price [Cent/kWh];Static Electricity Price [Cent/kWh];Static Timevariant Electricity Price [Cent/kWh];Dynamic Timevariant Electricity Price [Cent/kWh];Dynamic Feed-in Price [Cent/kWh];Dynamic Feed-in Price U20 [Cent/kWh];Static Feed-in Price [Cent/kWh];Battery Charge [kWh];Battery Discharge[kWh];Battery SOC;Supply from Grid [kWh];Grid Feed-in [kWh]
2024-01-01 00:00:00;0.054280035;0.19263718;0.0;0.0;7.535;21.605;32.11249532236328;21.42249532236328;10.915;4.9130507;0.0;12.200000099999999;-0.0;0.0;-0.0;0.054280035;0.0
2024-01-01 00:15:00;0.033995353;0.1876617;0.0;0.0;7.535;21.605;32.11249522236328;21.422495222363278;10.915;4.9130507;0.0;12.2000002;-0.0;0.0;-0.0;0.033995353;0.0
2024-01-01 00:30:00;0.056050107;0.1854343;0.0;0.0;7.535;21.605;32.11249512236328;21.422495122363276;10.915;4.9130507;0.0;12.2000003;-0.0;0.0;-0.0;0.056050107;0.0
2024-01-01 00:45:00;0.032567777;0.18943919;0.0;0.0;7.535;21.605;32.112495022363284;21.422495022363282;10.915;4.9130507;0.0;12.200000399999999;-0.0;0.0;-0.0;0.032567777;0.0
2024-01-01 01:00:00;0.053052746;0.18540083;0.0;-0.001;7.535;21.60381;32.11249492236328;21.42249492236328;10.91381;4.912081;-0.00097000005;12.2000005;-0.0;0.0;-0.0;0.053052746;0.0
2024-01-01 01:15:00;0.03359614;0.1844749;0.0;-0.001;7.535;21.60381;32.11249482236328;21.42249482236328;10.91381;4.912081;-0.00097000005;12.2000006;-0.0;0.0;-0.0;0.03359614;0.0
2024-01-01 01:30:00;0.046730943;0.17533092;0.0;-0.001;7.535;21.60381;32.11249472236328;21.42249472236328;10.91381;4.912081;-0.00097000005;12.200000699999999;-0.0;0.0;-0.0;0.046730943;0.0
2024-01-01 01:45:00;0.049060926;0.1744868;0.0;-0.001;7.535;21.60381;32.11249462236328;21.422494622363278;10.91381;4.912081;-0.00097000005;12.2000008;-0.0;0.0;-0.0;0.049060926;0.0
2024-01-01 02:00:00;0.035183165;0.17891191;0.0;-0.003;7.535;21.60143;32.11249452236328;21.422494522363277;10.911431;4.9101405;-0.00291;12.2000009;-0.0;0.0;-0.0;0.035183165;0.0
2024-01-01 02:15:00;0.056141462;0.17202881;0.0;-0.003;7.535;21.60143;32.112494422363284;21.422494422363282;10.911431;4.9101405;-0.00291;12.200000999999999;-0.0;0.0;-0.0;0.056141462;0.0
2024-01-01 02:30:00;0.0337928;0.17195073;0.0;-0.003;7.535;21.60143;32.11249432236328;21.42249432236328;10.911431;4.9101405;-0.00291;12.2000011;-0.0;0.0;-0.0;0.0337928;0.0
2024-01-01 02:45:00;0.05209345;0.17128138;0.0;-0.003;7.535;21.60143;32.11249422236328;21.42249422236328;10.911431;4.9101405;-0.00291;12.200001199999999;-0.0;0.0;-0.0;0.05209345;0.0
2024-01-01 03:00:00;0.04210534;0.17295846;0.0;-0.002;7.535;21.60262;32.11249412236328;21.42249412236328;10.91262;4.911111;-0.0019400001;12.200001299999998;-0.0;0.0;-0.0;0.04210534;0.0
2024-01-01 03:15:00;0.03736552;0.17505945;0.0;-0.002;7.535;21.60262;32.11249402236328;21.422494022363278;10.91262;4.911111;-0.0019400001;12.2000014;-0.0;0.0;-0.0;0.03736552;0.0
2024-01-01 03:30:00;0.05154498;0.17356831;0.0;-0.002;7.535;21.60262;32.11249392236328;21.422493922363277;10.91262;4.911111;-0.0019400001;12.200001499999999;-0.0;0.0;-0.0;0.05154498;0.0
2024-01-01 03:45:00;0.033869065;0.17304769;0.0;-0.002;7.535;21.60262;32.112493822363284;21.422493822363283;10.91262;4.911111;-0.0019400001;12.200001599999998;-0.0;0.0;-0.0;0.033869065;0.0
2024-01-01 04:00:00;0.05657707;0.17620477;0.0;-0.0050000004;7.535;21.59905;32.11249372236328;21.42249372236328;10.909051;4.9082003;-0.00485;12.2000017;-0.0;0.0;-0.0;0.05657707;0.0
2024-01-01 04:15:00;0.04421263;0.17077567;0.0;-0.0050000004;7.535;21.59905;32.11249362236328;21.42249362236328;10.909051;4.9082003;-0.00485;12.200001799999999;-0.0;0.0;-0.0;0.04421263;0.0
2024-01-01 04:30:00;0.039276145;0.16282162;0.0;-0.0050000004;7.535;21.59905;32.11249352236328;21.42249352236328;10.909051;4.9082003;-0.00485;12.2000019;-0.0;0.0;-0.0;0.039276145;0.0
2024-01-01 04:45:00;0.054599848;0.16131559;0.0;-0.0050000004;7.535;21.59905;32.11249342236328;21.422493422363278;10.909051;4.9082003;-0.00485;12.200002;-0.0;0.0;-0.0;0.054599848;0.0
2024-01-01 05:00:00;0.032575004;0.17053396;0.0;-0.002;7.535;21.60262;32.11249332236328;21.422493322363277;10.91262;4.911111;-0.0019400001;12.200002099999999;-0.0;0.0;-0.0;0.032575004;0.0
2024-01-01 05:15:00;0.053622596;0.17143385;0.0;-0.002;7.535;21.60262;32.112493222363284;21.422493222363283;10.91262;4.911111;-0.0019400001;12.2000022;-0.0;0.0;-0.0;0.053622596;0.0
2024-01-01 05:30:00;0.033128906;0.18098688;0.0;-0.002;7.535;21.60262;32.11249312236328;21.42249312236328;10.91262;4.911111;-0.0019400001;12.2000023;-0.0;0.0;-0.0;0.033128906;0.0
2024-01-01 05:45:00;0.056481987;0.18479097;0.0;-0.002;7.535;21.60262;32.11249302236328;21.42249302236328;10.91262;4.911111;-0.0019400001;12.200002399999999;-0.0;0.0;-0.0;0.056481987;0.0
2024-01-01 06:00:00;0.059390023;0.19212401;0.0;0.0;7.535;21.605;32.11249292236328;32.11249292236328;21.605;4.9130507;0.0;12.2000025;-0.0;0.0;-0.0;0.059390023;0.0
2024-01-01 06:15:00;0.05088354;0.20207122;0.0;0.0;7.535;21.605;32.11249282236328;32.11249282236328;21.605;4.9130507;0.0;12.2000026;-0.0;0.0;-0.0;0.05088354;0.0
2024-01-01 06:30:00;0.061875097;0.20697975;0.0;0.0;7.535;21.605;32.11249272236328;32.11249272236328;21.605;4.9130507;0.0;12.200002699999999;-0.0;0.0;-0.0;0.061875097;0.0
2024-01-01 06:45:00;0.045495354;0.20288187;0.0;0.0;7.535;21.605;32.112492622363284;32.112492622363284;21.605;4.9130507;0.0;12.2000028;-0.0;0.0;-0.0;0.045495354;0.0
2024-01-01 07:00:00;0.06419906;0.19917816;0.0;0.004;7.535;21.60976;32.11249252236328;32.11249252236328;21.60976;4.9169307;0.0038800002;12.2000029;-0.0;0.0;-0.0;0.06419906;0.0
